1.622060606060606176e+02,1.590545454545454618e+02,1.571030303030302946e+02,1.553030303030303116e+02,1.534242424242424363e+02,1.520121212121212011e+02,1.503757575757575751e+02,1.499818181818181699e+02,1.488969696969697054e+02,1.474000000000000057e+02,1.475515151515151615e+02,1.455151515151515014e+02,1.430606060606060623e+02,1.409575757575757677e+02,1.402242424242424192e+02,1.384545454545454675e+02,1.365757575757575637e+02,1.356787878787878867e+02,1.373212121212121133e+02,1.360484848484848612e+02,1.382181818181818187e+02,1.396787878787878867e+02,1.405575757575757621e+02,1.404242424242424363e+02,1.406909090909090878e+02,1.403515151515151445e+02,1.415272727272727309e+02,1.427151515151515184e+02,1.423939393939394051e+02,1.440484848484848612e+02,1.450424242424242323e+02,1.459515151515151388e+02,1.468363636363636431e+02,1.478303030303030425e+02,1.491878787878787875e+02,1.491151515151515241e+02,1.503454545454545439e+02,1.501393939393939263e+02,1.483757575757575751e+02,1.483151515151515127e+02,1.489454545454545382e+02,1.482787878787878810e+02,1.478545454545454447e+02,1.492242424242424192e+02,1.487757575757575808e+02,1.486484848484848555e+02,1.497333333333333201e+02,1.511272727272727252e+02,1.515878787878787932e+02,1.521757575757575864e+02,1.531878787878787875e+02,1.543393939393939434e+02,1.555696969696969632e+02,1.570060606060606005e+02,1.567212121212121190e+02,1.555878787878787932e+02,1.542484848484848499e+02,1.537454545454545496e+02,1.530181818181818301e+02,1.532848484848484816e+02,1.530787878787878924e+02,1.526666666666666572e+02,1.523272727272727138e+02,1.514787878787878697e+02,1.512787878787878810e+02,1.509333333333333371e+02,1.505999999999999943e+02,1.485030303030303003e+02,1.476121212121212238e+02,1.489939393939393995e+02,1.490363636363636317e+02,1.485515151515151615e+02,1.474848484848484986e+02,1.480545454545454618e+02,1.479696969696969688e+02,1.465818181818181927e+02,1.443393939393939434e+02,1.458545454545454447e+02,1.450424242424242323e+02,1.457090909090909179e+02,1.442242424242424192e+02,1.461333333333333258e+02,1.470909090909090935e+02,1.471272727272727252e+02,1.479515151515151388e+02,1.494121212121212068e+02,1.481454545454545553e+02,1.487818181818181813e+02,1.492969696969697111e+02,1.495151515151515014e+02,1.504484848484848385e+02,1.504303030303030368e+02,1.510000000000000000e+02,1.527818181818181813e+02,1.531333333333333258e+02,1.547757575757575808e+02,1.545575757575757621e+02,1.550121212121212011e+02,1.573636363636363740e+02,1.576303030303030255e+02
1.600121212121212011e+02,1.405393939393939320e+02,1.385575757575757621e+02,1.361212121212121247e+02,1.335454545454545325e+02,1.311515151515151558e+02,1.287757575757575808e+02,1.277333333333333343e+02,1.262848484848484816e+02,1.251212121212121247e+02,1.221212121212121247e+02,1.195212121212121161e+02,1.171333333333333400e+02,1.159151515151515213e+02,1.162848484848484816e+02,1.135212121212121161e+02,1.115333333333333314e+02,1.121454545454545411e+02,1.128969696969696912e+02,1.128969696969696912e+02,1.145818181818181785e+02,1.159272727272727224e+02,1.156121212121212096e+02,1.152484848484848499e+02,1.156727272727272720e+02,1.170060606060606005e+02,1.189575757575757535e+02,1.200000000000000000e+02,1.191333333333333400e+02,1.206303030303030255e+02,1.215393939393939462e+02,1.223878787878787904e+02,1.227636363636363654e+02,1.247636363636363654e+02,1.262848484848484816e+02,1.278363636363636431e+02,1.279393939393939377e+02,1.272121212121212182e+02,1.275272727272727309e+02,1.285939393939393938e+02,1.303818181818181756e+02,1.309090909090909065e+02,1.310121212121212011e+02,1.322181818181818187e+02,1.325818181818181927e+02,1.323272727272727138e+02,1.330727272727272634e+02,1.342121212121212182e+02,1.344242424242424363e+02,1.359878787878787989e+02,1.368727272727272748e+02,1.375454545454545325e+02,1.375393939393939320e+02,1.379878787878787989e+02,1.387151515151515184e+02,1.389757575757575694e+02,1.382787878787878810e+02,1.369151515151515071e+02,1.357696969696969802e+02,1.359636363636363683e+02,1.349272727272727366e+02,1.340848484848484929e+02,1.338666666666666742e+02,1.331272727272727252e+02,1.320969696969696940e+02,1.315999999999999943e+02,1.309575757575757677e+02,1.301030303030302946e+02,1.282727272727272805e+02,1.285757575757575637e+02,1.284121212121212068e+02,1.287212121212121190e+02,1.252848484848484816e+02,1.253272727272727280e+02,1.268545454545454589e+02,1.265696969696969632e+02,1.248484848484848442e+02,1.263272727272727280e+02,1.259878787878787847e+02,1.254969696969696997e+02,1.240121212121212153e+02,1.238606060606060595e+02,1.258787878787878753e+02,1.267393939393939348e+02,1.268606060606060595e+02,1.281272727272727252e+02,1.281999999999999886e+02,1.298363636363636431e+02,1.312787878787878810e+02,1.316666666666666572e+02,1.331515151515151558e+02,1.347878787878787818e+02,1.359575757575757677e+02,1.382545454545454504e+02,1.386060606060605949e+02,1.414727272727272691e+02,1.425272727272727309e+02,1.438666666666666742e+02,1.474121212121212068e+02,1.522303030303030198e+02
1.577696969696969802e+02,1.383939393939394051e+02,1.316121212121212238e+02,1.279090909090909065e+02,1.254787878787878839e+02,1.227151515151515184e+02,1.197696969696969660e+02,1.187515151515151501e+02,1.158484848484848442e+02,1.144303030303030368e+02,1.121757575757575722e+02,1.096121212121212096e+02,1.075212121212121161e+02,1.062909090909090963e+02,1.064121212121212068e+02,1.034727272727272691e+02,1.043333333333333286e+02,1.063454545454545439e+02,1.069212121212121218e+02,1.075333333333333314e+02,1.096121212121212096e+02,1.099272727272727224e+02,1.097393939393939348e+02,1.095515151515151473e+02,1.118181818181818130e+02,1.133090909090909122e+02,1.146181818181818244e+02,1.150303030303030312e+02,1.147999999999999972e+02,1.168909090909090907e+02,1.171575757575757564e+02,1.184363636363636374e+02,1.198848484848484901e+02,1.226363636363636402e+02,1.236484848484848555e+02,1.246909090909090878e+02,1.259878787878787847e+02,1.265272727272727309e+02,1.283212121212121133e+02,1.293636363636363740e+02,1.302545454545454504e+02,1.313939393939394051e+02,1.320727272727272634e+02,1.329454545454545382e+02,1.335515151515151615e+02,1.335818181818181927e+02,1.335999999999999943e+02,1.337333333333333201e+02,1.341696969696969575e+02,1.353090909090909122e+02,1.355090909090909008e+02,1.356909090909090878e+02,1.355333333333333314e+02,1.355393939393939320e+02,1.363939393939394051e+02,1.364666666666666686e+02,1.361515151515151558e+02,1.349030303030303060e+02,1.342969696969697111e+02,1.335575757575757621e+02,1.335818181818181927e+02,1.331636363636363569e+02,1.319878787878787989e+02,1.306121212121212238e+02,1.289878787878787989e+02,1.279272727272727224e+02,1.267333333333333343e+02,1.262060606060606034e+02,1.251454545454545411e+02,1.254666666666666686e+02,1.238242424242424278e+02,1.232303030303030340e+02,1.207878787878787818e+02,1.195030303030303003e+02,1.193575757575757592e+02,1.193090909090909122e+02,1.185878787878787932e+02,1.181151515151515099e+02,1.178909090909090907e+02,1.180121212121212153e+02,1.157454545454545496e+02,1.141151515151515099e+02,1.168242424242424278e+02,1.182909090909090963e+02,1.191333333333333400e+02,1.194969696969696997e+02,1.200303030303030312e+02,1.212424242424242493e+02,1.226303030303030255e+02,1.247575757575757507e+02,1.279818181818181841e+02,1.298424242424242436e+02,1.320484848484848612e+02,1.338181818181818130e+02,1.342909090909090821e+02,1.365515151515151615e+02,1.393878787878787762e+02,1.409454545454545382e+02,1.426969696969696884e+02,1.526303030303030255e+02
1.564545454545454675e+02,1.373333333333333428e+02,1.296484848484848555e+02,1.265939393939393938e+02,1.242969696969696969e+02,1.220606060606060623e+02,1.180606060606060623e+02,1.167212121212121190e+02,1.149090909090909065e+02,1.127757575757575808e+02,1.112121212121212182e+02,1.096424242424242408e+02,1.080666666666666629e+02,1.066303030303030255e+02,1.062303030303030340e+02,1.041878787878787875e+02,1.050545454545454476e+02,1.072181818181818187e+02,1.070909090909090935e+02,1.081212121212121247e+02,1.096484848484848555e+02,1.094848484848484844e+02,1.102060606060606034e+02,1.117393939393939348e+02,1.136909090909090878e+02,1.155272727272727309e+02,1.169454545454545524e+02,1.156545454545454561e+02,1.164000000000000057e+02,1.187757575757575808e+02,1.192000000000000028e+02,1.208121212121212125e+02,1.226606060606060566e+02,1.252181818181818187e+02,1.278060606060606119e+02,1.291212121212121247e+02,1.302969696969697111e+02,1.308060606060606119e+02,1.325090909090909008e+02,1.332666666666666799e+02,1.336303030303030255e+02,1.341393939393939263e+02,1.348848484848484759e+02,1.355878787878787932e+02,1.364000000000000057e+02,1.362606060606060510e+02,1.362909090909090821e+02,1.367151515151515184e+02,1.371515151515151558e+02,1.382121212121212182e+02,1.378727272727272748e+02,1.374727272727272691e+02,1.375575757575757621e+02,1.378545454545454447e+02,1.379636363636363683e+02,1.378121212121212125e+02,1.384000000000000057e+02,1.378909090909091049e+02,1.368484848484848442e+02,1.366666666666666572e+02,1.367575757575757507e+02,1.364969696969696997e+02,1.357515151515151501e+02,1.360969696969696940e+02,1.343090909090909122e+02,1.317151515151515184e+02,1.299454545454545382e+02,1.289212121212121076e+02,1.279818181818181841e+02,1.272363636363636346e+02,1.251878787878787875e+02,1.248969696969696912e+02,1.232606060606060652e+02,1.204121212121212068e+02,1.200000000000000000e+02,1.201939393939393881e+02,1.189333333333333371e+02,1.182787878787878810e+02,1.189090909090909065e+02,1.192000000000000028e+02,1.177636363636363654e+02,1.145696969696969632e+02,1.156363636363636402e+02,1.180848484848484787e+02,1.182121212121212182e+02,1.187636363636363654e+02,1.199393939393939377e+02,1.216606060606060566e+02,1.223333333333333286e+02,1.242848484848484816e+02,1.269212121212121218e+02,1.285030303030303003e+02,1.309272727272727366e+02,1.335454545454545325e+02,1.341636363636363569e+02,1.349939393939393995e+02,1.394727272727272691e+02,1.410666666666666629e+02,1.425090909090909008e+02,1.514909090909090992e+02
1.555575757575757621e+02,1.358060606060606119e+02,1.280363636363636317e+02,1.259333333333333371e+02,1.235818181818181785e+02,1.206121212121212096e+02,1.167454545454545496e+02,1.146727272727272720e+02,1.144121212121212068e+02,1.116969696969697026e+02,1.101696969696969717e+02,1.087393939393939348e+02,1.066484848484848555e+02,1.056242424242424249e+02,1.048484848484848442e+02,1.041696969696969717e+02,1.059515151515151530e+02,1.073878787878787904e+02,1.074909090909090850e+02,1.090484848484848470e+02,1.099272727272727224e+02,1.088181818181818130e+02,1.108363636363636431e+02,1.126727272727272720e+02,1.146848484848484873e+02,1.157151515151515184e+02,1.167757575757575808e+02,1.169393939393939377e+02,1.186727272727272720e+02,1.201151515151515099e+02,1.190727272727272776e+02,1.223636363636363598e+02,1.254787878787878839e+02,1.286424242424242550e+02,1.310848484848484929e+02,1.324848484848484986e+02,1.323636363636363740e+02,1.340666666666666629e+02,1.355818181818181927e+02,1.368121212121212125e+02,1.378060606060606119e+02,1.377515151515151501e+02,1.382969696969697111e+02,1.381636363636363569e+02,1.390545454545454618e+02,1.390181818181818301e+02,1.395393939393939320e+02,1.396787878787878867e+02,1.397939393939393824e+02,1.399515151515151388e+02,1.401515151515151558e+02,1.399878787878787989e+02,1.405636363636363626e+02,1.405878787878787932e+02,1.401575757575757564e+02,1.392969696969697111e+02,1.404848484848484986e+02,1.412363636363636488e+02,1.398121212121212125e+02,1.397515151515151501e+02,1.393939393939394051e+02,1.391090909090908951e+02,1.377151515151515184e+02,1.376181818181818244e+02,1.371454545454545553e+02,1.351151515151515241e+02,1.335515151515151615e+02,1.317454545454545496e+02,1.301090909090908951e+02,1.295151515151515014e+02,1.279454545454545524e+02,1.263696969696969745e+02,1.245151515151515156e+02,1.230545454545454476e+02,1.213151515151515127e+02,1.200424242424242465e+02,1.185393939393939462e+02,1.179757575757575694e+02,1.184060606060606062e+02,1.200606060606060623e+02,1.189878787878787847e+02,1.170000000000000000e+02,1.160060606060606005e+02,1.179151515151515213e+02,1.182484848484848499e+02,1.190606060606060623e+02,1.201333333333333400e+02,1.218666666666666600e+02,1.208484848484848442e+02,1.217454545454545496e+02,1.241454545454545411e+02,1.259757575757575694e+02,1.289212121212121076e+02,1.317393939393939490e+02,1.334484848484848385e+02,1.342848484848484816e+02,1.371939393939393881e+02,1.384666666666666686e+02,1.420969696969696940e+02,1.509030303030303060e+02
1.548242424242424136e+02,1.343333333333333428e+02,1.270545454545454476e+02,1.254969696969696997e+02,1.224727272727272691e+02,1.182909090909090963e+02,1.149939393939393995e+02,1.136969696969697026e+02,1.131030303030303088e+02,1.103757575757575751e+02,1.085454545454545467e+02,1.079030303030303060e+02,1.059272727272727224e+02,1.061030303030303088e+02,1.052242424242424192e+02,1.057030303030303031e+02,1.073151515151515127e+02,1.070666666666666629e+02,1.068121212121212125e+02,1.083151515151515127e+02,1.079030303030303060e+02,1.090727272727272776e+02,1.119757575757575694e+02,1.137454545454545496e+02,1.156181818181818244e+02,1.151696969696969717e+02,1.164727272727272691e+02,1.173212121212121275e+02,1.190727272727272776e+02,1.208606060606060595e+02,1.238606060606060595e+02,1.287333333333333201e+02,1.306545454545454561e+02,1.324969696969696997e+02,1.341272727272727252e+02,1.351090909090908951e+02,1.359212121212121076e+02,1.372727272727272805e+02,1.386484848484848555e+02,1.394060606060606062e+02,1.402727272727272805e+02,1.406606060606060566e+02,1.412181818181818187e+02,1.403151515151515127e+02,1.409757575757575694e+02,1.412484848484848499e+02,1.422121212121212182e+02,1.420181818181818301e+02,1.430787878787878924e+02,1.433454545454545439e+02,1.430424242424242323e+02,1.423030303030303116e+02,1.423939393939394051e+02,1.438848484848484759e+02,1.431515151515151558e+02,1.431151515151515241e+02,1.429090909090909065e+02,1.439757575757575694e+02,1.433939393939394051e+02,1.434060606060606062e+02,1.427939393939393824e+02,1.421030303030302946e+02,1.411515151515151558e+02,1.405818181818181927e+02,1.390545454545454618e+02,1.378363636363636431e+02,1.368181818181818130e+02,1.347030303030302889e+02,1.324000000000000057e+02,1.307151515151515184e+02,1.291393939393939263e+02,1.274969696969696997e+02,1.254181818181818215e+02,1.235090909090909150e+02,1.220727272727272776e+02,1.213454545454545439e+02,1.183878787878787904e+02,1.175333333333333314e+02,1.171030303030303088e+02,1.189393939393939377e+02,1.180848484848484787e+02,1.174727272727272691e+02,1.158484848484848442e+02,1.159575757575757535e+02,1.169515151515151530e+02,1.173757575757575751e+02,1.195090909090909150e+02,1.212424242424242493e+02,1.204181818181818215e+02,1.211696969696969717e+02,1.223939393939393909e+02,1.244363636363636374e+02,1.273515151515151445e+02,1.308303030303030425e+02,1.328363636363636431e+02,1.335333333333333314e+02,1.363030303030303116e+02,1.371999999999999886e+02,1.409030303030303060e+02,1.500121212121212011e+02
1.543212121212121133e+02,1.328909090909091049e+02,1.259636363636363683e+02,1.237151515151515184e+02,1.205757575757575779e+02,1.165090909090909150e+02,1.143636363636363598e+02,1.131575757575757564e+02,1.115939393939393938e+02,1.092060606060606034e+02,1.078303030303030283e+02,1.067878787878787818e+02,1.052242424242424192e+02,1.053151515151515127e+02,1.045575757575757621e+02,1.057757575757575808e+02,1.076121212121212096e+02,1.067393939393939348e+02,1.070666666666666629e+02,1.087151515151515184e+02,1.095696969696969632e+02,1.111696969696969717e+02,1.139454545454545524e+02,1.145212121212121161e+02,1.156181818181818244e+02,1.151575757575757564e+02,1.173575757575757592e+02,1.189515151515151530e+02,1.210969696969696940e+02,1.232121212121212182e+02,1.271575757575757564e+02,1.321272727272727252e+02,1.332909090909090821e+02,1.340727272727272634e+02,1.364484848484848385e+02,1.382363636363636488e+02,1.398060606060606119e+02,1.404969696969696997e+02,1.413939393939394051e+02,1.420121212121212011e+02,1.421151515151515241e+02,1.429696969696969688e+02,1.439393939393939377e+02,1.430848484848484929e+02,1.430606060606060623e+02,1.432969696969697111e+02,1.445393939393939320e+02,1.447636363636363512e+02,1.453393939393939434e+02,1.454303030303030368e+02,1.456848484848484873e+02,1.461090909090908951e+02,1.454909090909090992e+02,1.468727272727272748e+02,1.464242424242424363e+02,1.463939393939394051e+02,1.459090909090909065e+02,1.467212121212121190e+02,1.465393939393939320e+02,1.460121212121212011e+02,1.459636363636363683e+02,1.447212121212121190e+02,1.440242424242424306e+02,1.428969696969697054e+02,1.426606060606060566e+02,1.422909090909090821e+02,1.418242424242424136e+02,1.399939393939393995e+02,1.353696969696969745e+02,1.339696969696969688e+02,1.314303030303030368e+02,1.292787878787878810e+02,1.261090909090909093e+02,1.248363636363636431e+02,1.235393939393939462e+02,1.225878787878787932e+02,1.203333333333333286e+02,1.185575757575757621e+02,1.173454545454545439e+02,1.190000000000000000e+02,1.186727272727272720e+02,1.187939393939393966e+02,1.189333333333333371e+02,1.173212121212121275e+02,1.189636363636363683e+02,1.177393939393939348e+02,1.194242424242424221e+02,1.208606060606060595e+02,1.207757575757575808e+02,1.206484848484848555e+02,1.217272727272727337e+02,1.238181818181818130e+02,1.270787878787878782e+02,1.302424242424242493e+02,1.320727272727272634e+02,1.333090909090909122e+02,1.355151515151515014e+02,1.366121212121212238e+02,1.398242424242424136e+02,1.493636363636363740e+02
1.533030303030303116e+02,1.323515151515151445e+02,1.245575757575757621e+02,1.217636363636363654e+02,1.190666666666666629e+02,1.153393939393939434e+02,1.145636363636363626e+02,1.124242424242424221e+02,1.102242424242424192e+02,1.084303030303030368e+02,1.076060606060606091e+02,1.055818181818181785e+02,1.043636363636363598e+02,1.040848484848484787e+02,1.034181818181818215e+02,1.044484848484848527e+02,1.061515151515151558e+02,1.052545454545454504e+02,1.066787878787878725e+02,1.089393939393939377e+02,1.109030303030303060e+02,1.120787878787878782e+02,1.137818181818181813e+02,1.137878787878787818e+02,1.146181818181818244e+02,1.142727272727272663e+02,1.182727272727272663e+02,1.207454545454545496e+02,1.240121212121212153e+02,1.269151515151515213e+02,1.299030303030303060e+02,1.331818181818181870e+02,1.338787878787878753e+02,1.350242424242424306e+02,1.381393939393939263e+02,1.391090909090908951e+02,1.399636363636363683e+02,1.399818181818181699e+02,1.408000000000000114e+02,1.414303030303030368e+02,1.421818181818181870e+02,1.433515151515151445e+02,1.441757575757575864e+02,1.433454545454545439e+02,1.446181818181818244e+02,1.459090909090909065e+02,1.475454545454545325e+02,1.479151515151515071e+02,1.473333333333333428e+02,1.475515151515151615e+02,1.471575757575757564e+02,1.485272727272727309e+02,1.485272727272727309e+02,1.499939393939393995e+02,1.503212121212121133e+02,1.508181818181818130e+02,1.493757575757575751e+02,1.483090909090909122e+02,1.482484848484848499e+02,1.480181818181818301e+02,1.480909090909090935e+02,1.472545454545454504e+02,1.461393939393939263e+02,1.445999999999999943e+02,1.449393939393939377e+02,1.439939393939393995e+02,1.432424242424242493e+02,1.416787878787878867e+02,1.381151515151515241e+02,1.377393939393939490e+02,1.355454545454545325e+02,1.324060606060606062e+02,1.285939393939393938e+02,1.269090909090909065e+02,1.257818181818181813e+02,1.234060606060606062e+02,1.214969696969696997e+02,1.190121212121212153e+02,1.173272727272727280e+02,1.186242424242424249e+02,1.176545454545454561e+02,1.186060606060606091e+02,1.189393939393939377e+02,1.175757575757575779e+02,1.202424242424242493e+02,1.195939393939393938e+02,1.198060606060606119e+02,1.214484848484848527e+02,1.219393939393939377e+02,1.218969696969696912e+02,1.222484848484848499e+02,1.238181818181818130e+02,1.272121212121212182e+02,1.304484848484848385e+02,1.321999999999999886e+02,1.335575757575757621e+02,1.344000000000000057e+02,1.359696969696969688e+02,1.385999999999999943e+02,1.480666666666666629e+02
1.521333333333333258e+02,1.308484848484848442e+02,1.226666666666666714e+02,1.209030303030303060e+02,1.161515151515151558e+02,1.144424242424242379e+02,1.136424242424242408e+02,1.112181818181818187e+02,1.086303030303030255e+02,1.078969696969696912e+02,1.063454545454545439e+02,1.053090909090909122e+02,1.045515151515151473e+02,1.032181818181818187e+02,1.045878787878787932e+02,1.046121212121212096e+02,1.065878787878787932e+02,1.054242424242424221e+02,1.074969696969696997e+02,1.093939393939393909e+02,1.112969696969696969e+02,1.120242424242424306e+02,1.129151515151515213e+02,1.128787878787878753e+02,1.133575757575757592e+02,1.156787878787878725e+02,1.199515151515151530e+02,1.229333333333333371e+02,1.258606060606060595e+02,1.282242424242424192e+02,1.308969696969697054e+02,1.332303030303030198e+02,1.341454545454545553e+02,1.365333333333333314e+02,1.400484848484848612e+02,1.402666666666666799e+02,1.403515151515151445e+02,1.416363636363636260e+02,1.425999999999999943e+02,1.435333333333333314e+02,1.444666666666666686e+02,1.458484848484848442e+02,1.465090909090909008e+02,1.465575757575757621e+02,1.472424242424242493e+02,1.486424242424242550e+02,1.499090909090909065e+02,1.517454545454545496e+02,1.507030303030302889e+02,1.511090909090908951e+02,1.516606060606060566e+02,1.528121212121212125e+02,1.531333333333333258e+02,1.533393939393939434e+02,1.537090909090909179e+02,1.538909090909091049e+02,1.533212121212121133e+02,1.527090909090909179e+02,1.517151515151515184e+02,1.515090909090909008e+02,1.515333333333333314e+02,1.508181818181818130e+02,1.498121212121212125e+02,1.472303030303030198e+02,1.465999999999999943e+02,1.460787878787878924e+02,1.449151515151515071e+02,1.436787878787878867e+02,1.417030303030302889e+02,1.415515151515151615e+02,1.395333333333333314e+02,1.364848484848484986e+02,1.310484848484848612e+02,1.297757575757575808e+02,1.272303030303030340e+02,1.260969696969696940e+02,1.240060606060606005e+02,1.213515151515151445e+02,1.189212121212121218e+02,1.187030303030303031e+02,1.184909090909090850e+02,1.168242424242424278e+02,1.197757575757575808e+02,1.190242424242424306e+02,1.200484848484848470e+02,1.199818181818181841e+02,1.201878787878787875e+02,1.216848484848484873e+02,1.218303030303030283e+02,1.230121212121212153e+02,1.214969696969696997e+02,1.229030303030303060e+02,1.260787878787878782e+02,1.299212121212121076e+02,1.326969696969696884e+02,1.318969696969697054e+02,1.328121212121212125e+02,1.355696969696969632e+02,1.378545454545454447e+02,1.473939393939394051e+02
1.514121212121212068e+02,1.306121212121212238e+02,1.213090909090909122e+02,1.188848484848484901e+02,1.147333333333333343e+02,1.137393939393939348e+02,1.122545454545454504e+02,1.106787878787878725e+02,1.079212121212121218e+02,1.067272727272727337e+02,1.050303030303030312e+02,1.048787878787878753e+02,1.039757575757575694e+02,1.032484848484848499e+02,1.045757575757575779e+02,1.048242424242424278e+02,1.057999999999999972e+02,1.060969696969696940e+02,1.087999999999999972e+02,1.102484848484848499e+02,1.118242424242424278e+02,1.116848484848484873e+02,1.124666666666666686e+02,1.120000000000000000e+02,1.126484848484848555e+02,1.179636363636363683e+02,1.225212121212121161e+02,1.247818181818181813e+02,1.275272727272727309e+02,1.290545454545454618e+02,1.307696969696969802e+02,1.330969696969696940e+02,1.351757575757575864e+02,1.377272727272727195e+02,1.409939393939393995e+02,1.411878787878787875e+02,1.420000000000000000e+02,1.435515151515151615e+02,1.444363636363636374e+02,1.454242424242424363e+02,1.468121212121212125e+02,1.477575757575757507e+02,1.491454545454545553e+02,1.505272727272727309e+02,1.516969696969696884e+02,1.521030303030302946e+02,1.533030303030303116e+02,1.537878787878787818e+02,1.545818181818181927e+02,1.555090909090909008e+02,1.574303030303030368e+02,1.584606060606060680e+02,1.579030303030303060e+02,1.581818181818181870e+02,1.576242424242424249e+02,1.570666666666666629e+02,1.574848484848484986e+02,1.574848484848484986e+02,1.570121212121212011e+02,1.562303030303030198e+02,1.555090909090909008e+02,1.547939393939393824e+02,1.532606060606060510e+02,1.513878787878787762e+02,1.500848484848484929e+02,1.479272727272727366e+02,1.462303030303030198e+02,1.454000000000000057e+02,1.428969696969697054e+02,1.424484848484848385e+02,1.411818181818181870e+02,1.391575757575757564e+02,1.347272727272727195e+02,1.331636363636363569e+02,1.297030303030302889e+02,1.276606060606060566e+02,1.263212121212121275e+02,1.241272727272727252e+02,1.218181818181818130e+02,1.204181818181818215e+02,1.175333333333333314e+02,1.153696969696969745e+02,1.183272727272727280e+02,1.198727272727272748e+02,1.204484848484848527e+02,1.203575757575757592e+02,1.199454545454545524e+02,1.212000000000000028e+02,1.214484848484848527e+02,1.217454545454545496e+02,1.213393939393939434e+02,1.217333333333333343e+02,1.249272727272727224e+02,1.287757575757575808e+02,1.320060606060606005e+02,1.312060606060606176e+02,1.318666666666666742e+02,1.347515151515151501e+02,1.365636363636363626e+02,1.463151515151515127e+02
