11.58,20.36,29.97,-90.82,71.20,13.64,-42.70,-42.11,59.68,-14.78,-29.68,-24.27,189.39,26.20,-42.65,3.64,32.54,126.01,63.40,82.32,-22.85,19.01,-48.56,-72.31,29.04,13.56,-19.98,-25.50,-54.73,-84.90,69.57,-5.91,62.99,99.82,32.71,32.58,83.11,-45.79,-3.14,-65.75,-126.58,-39.87,-101.30,15.58,-13.74,55.53,2.09,-45.34,-66.44,-89.39,-76.42,57.08,21.62,84.96,27.21,112.27,-19.39,-66.86,-17.74,36.38,73.80,35.99,136.47,-125.04,-96.15,29.30,-87.91,-48.90,9.51,-13.39,-78.12,-47.66,21.80,22.53,23.09,14.42,17.18,-23.52,17.37,-47.07,-55.11,21.49,-6.48,1.82,24.40,-38.34,-47.71,-62.30,-17.38,55.50,15.00,65.26,-31.79,-14.48,173.11,-121.61,21.96,-50.63,-5.84,67.49,47.72,-113.91,-51.50,-148.62,-263.16,-60.55,105.05,-84.38,-115.06,-170.32,-615.57,32.53,63.52,247.67,1.79,-716.61,-598.27,-253.65,-546.64,-310.91,-195.97,-374.41,-362.68,-686.73,-229.10,-403.87,391.19,-161.95,-120.38,218.47,-104.62,-156.59,85.11,635.54,424.33,-891.99,548.59,135.86,-435.00,706.51,528.60,421.60,-304.31,-420.70,321.85,333.89,305.53,-691.97,525.37,-153.59,1015.46,672.27,326.86,-277.40,138.69,-294.42,-134.48,-185.10,128.18,-787.78,1148.45,506.45,483.06,-805.83,196.36,92.82,135.39,-579.99,-791.18,-210.56,308.76,715.81,283.66,-506.20,670.11,-455.82,270.74,-961.69,-696.93,-50.04,95.45,-78.84,-1310.10,-228.10,-1014.02,802.69,546.33,-927.54,1554.05,-40.03,-2138.25,1019.67,-100.09,-350.62,3839.79,111.02,1711.64,5089.00,966.16,-3400.37
-26.71,-45.22,-49.18,64.09,29.65,5.74,15.71,62.84,23.16,-95.82,100.56,-16.00,18.57,42.32,-31.25,-26.45,20.35,75.86,-57.10,10.64,-6.98,-3.84,-81.70,-0.36,27.59,-19.21,57.72,83.08,15.26,-46.25,-39.84,-25.10,22.61,-43.82,4.61,-55.09,26.46,19.66,33.33,-20.60,-55.98,-74.11,8.95,2.78,-40.71,-91.24,66.79,93.28,-88.53,-39.96,47.65,-53.76,47.66,26.37,55.85,-3.39,-72.74,-40.54,-25.73,95.59,94.80,-1.19,-23.92,-74.88,-78.77,30.34,19.96,66.35,11.73,-76.54,24.30,-50.30,-27.96,30.64,-14.96,63.74,-19.75,-7.76,17.98,-78.28,16.09,42.66,-17.71,9.87,93.39,-10.60,-2.51,15.30,95.65,-0.77,-36.41,3.23,-24.75,30.56,-2.36,-52.98,72.48,-78.19,2.79,24.76,96.75,-39.76,110.35,-100.09,-211.35,-21.82,21.39,-346.93,-71.34,-29.71,37.09,71.23,62.82,22.58,71.68,-393.94,397.97,62.95,-42.05,230.08,-109.92,-29.53,59.00,180.11,202.13,-192.67,139.21,8.49,-61.92,501.50,-262.31,-28.76,642.46,52.95,-58.27,-337.89,-159.43,215.91,-444.43,240.61,-388.20,94.59,336.63,-545.07,-336.65,-43.58,396.55,-518.44,450.53,78.87,-95.40,423.80,336.78,518.82,3.82,-150.49,422.97,-583.27,-218.08,296.17,249.92,256.88,483.66,-575.04,151.90,225.77,132.63,-129.08,-37.80,-189.51,-82.82,299.51,544.41,-232.67,142.50,1.56,-43.46,-908.68,-117.52,354.46,-320.89,-394.84,-207.03,-772.01,-889.44,326.73,-222.66,168.90,1495.87,721.21,-1876.41,1002.51,1206.81,789.43,2217.92,-951.03,1821.10,3017.60,2135.04,-4399.92
18.51,-52.90,-142.48,-7.66,-67.26,-9.69,48.38,-32.52,-9.19,44.84,11.60,-111.29,75.82,-78.44,-24.53,-0.81,-33.74,17.80,-22.14,-77.91,-77.38,-54.21,-108.08,-16.96,70.55,-15.26,88.40,22.90,-46.45,25.33,42.12,30.31,95.59,-74.41,12.18,11.95,-27.28,77.82,-47.22,-14.17,-62.77,31.48,13.21,-48.37,-9.42,23.18,-7.49,-51.04,8.40,-59.19,-59.32,-6.19,6.59,7.98,63.54,53.19,56.92,-5.74,78.84,72.34,88.45,-12.55,40.34,-11.71,25.77,29.20,47.84,23.79,38.93,23.76,-16.62,2.23,35.10,40.79,-73.97,21.20,-25.20,-39.42,-25.71,-27.57,3.12,45.73,10.38,-8.40,144.45,48.43,9.17,13.79,-26.08,38.76,-3.46,34.76,-17.15,-40.68,66.21,-35.96,-10.88,-126.69,12.17,90.74,-8.82,-11.16,113.55,-50.74,-140.52,109.27,302.81,-370.17,-290.20,-78.74,-129.67,-23.11,78.74,169.04,-16.24,-227.21,288.47,-133.19,43.42,-67.91,-55.15,111.37,288.28,64.45,400.52,141.93,207.01,218.86,-188.63,759.92,-3.51,347.95,55.97,553.18,58.66,0.98,-107.41,-253.19,-430.06,168.65,217.72,158.77,-79.46,412.18,638.17,199.32,330.18,-101.62,115.57,342.00,219.04,59.08,-198.68,-167.03,-194.34,-157.42,-21.67,-783.09,-198.15,417.29,754.96,62.30,-222.56,-912.34,315.74,-0.96,-445.92,-484.31,21.02,289.56,-33.10,468.50,563.22,-1009.80,341.56,-288.24,-12.79,-691.23,-299.56,370.56,282.77,-116.09,-65.49,-910.55,-687.35,671.97,-90.72,-157.35,2257.55,452.49,-1598.76,1102.26,1095.33,790.75,2074.15,-784.43,1331.49,2643.42,1735.66,-4629.69
-34.54,23.80,-66.12,22.49,-3.39,14.44,46.40,24.17,9.10,-69.50,36.40,11.59,62.40,12.66,44.13,44.85,90.17,-8.65,-39.40,5.24,-50.57,93.99,-103.65,-65.13,-11.96,82.23,13.31,80.38,-13.08,-17.32,-45.85,-10.47,104.01,-27.30,48.53,13.93,8.96,-0.43,-0.08,-48.80,-125.19,-38.79,-9.39,20.53,64.29,-8.22,56.06,-63.52,-48.74,-111.28,-89.30,-27.95,25.57,61.66,115.33,-6.54,-46.49,-22.66,-19.56,122.21,-12.20,40.26,20.08,-28.24,-20.06,15.62,-89.05,-24.02,48.26,-70.50,-51.07,24.24,-48.73,-27.12,-34.76,4.78,20.32,-30.61,40.59,-37.90,51.93,14.42,-20.07,-23.05,53.26,-7.03,44.24,88.44,-6.90,-26.81,37.91,23.42,63.62,16.75,120.66,21.11,0.44,35.73,-47.46,76.25,60.26,-96.83,169.63,61.12,-377.25,5.61,143.87,-401.51,-216.51,-175.88,160.04,201.77,-2.15,-310.22,41.57,107.85,427.40,-82.07,69.03,43.06,-137.47,205.56,289.81,-21.16,497.62,-105.29,470.03,-320.93,51.22,662.14,-53.69,-102.94,88.25,281.21,-145.92,463.68,174.30,550.66,-350.63,-127.14,227.24,-389.57,-6.09,-357.95,102.23,-541.18,163.38,-400.70,-105.50,-385.26,33.62,-79.94,16.01,-442.78,-362.62,64.45,-421.20,82.36,-385.20,211.00,-398.07,-270.78,254.60,497.58,415.62,83.83,-127.64,491.26,-161.19,-157.71,-65.04,728.01,302.26,435.01,53.50,-8.14,-138.46,-1062.16,-29.85,661.18,144.94,-132.41,-66.77,-488.23,-994.85,583.95,-198.55,-248.11,2061.83,327.71,-2085.66,961.59,879.67,1303.35,2358.55,-325.61,2201.18,2892.55,1953.86,-3782.24
-79.46,38.05,2.64,77.14,-21.54,-5.20,-21.97,-0.81,24.73,31.81,-65.83,-25.17,20.98,-32.98,-24.86,91.84,62.81,-52.26,35.00,-51.40,-55.50,46.80,118.78,-11.13,68.83,-16.98,9.95,100.27,-31.98,-66.65,67.96,45.24,81.57,-0.47,-14.59,-51.77,-69.81,55.59,-67.03,-66.66,-130.90,-21.36,-23.15,-42.10,13.11,20.65,75.43,-52.01,89.61,-37.80,-66.21,6.88,-38.05,2.02,11.94,65.92,-27.72,-29.48,22.47,-13.97,32.72,63.28,50.61,-112.05,-47.09,32.27,20.11,-36.47,-23.26,45.17,-14.23,-153.30,2.68,-7.81,-25.90,-32.61,-9.90,-49.71,34.40,-55.92,-23.96,-2.98,-6.25,-42.56,34.29,73.67,12.57,4.27,56.17,-133.07,18.07,53.63,-33.76,28.57,88.37,-62.87,92.64,-30.62,60.82,132.66,80.10,-80.44,27.04,-63.41,-30.96,-73.35,196.59,22.67,-147.59,-260.12,-477.91,159.88,-54.01,-312.15,618.85,790.57,620.35,785.32,197.86,230.69,-351.15,201.79,-127.67,-438.93,-624.52,-79.51,233.11,-156.93,-87.02,-31.59,209.55,328.64,255.39,546.81,239.48,-98.65,68.00,59.64,-523.45,465.55,-194.57,390.96,-460.99,-349.56,186.77,575.87,471.23,-666.85,402.08,-162.68,861.50,213.28,-67.91,156.75,330.81,-307.59,364.74,-551.20,-224.28,-476.19,1259.38,-20.77,-73.68,-1200.24,157.60,-117.36,-204.41,-120.23,-17.54,-297.40,-126.10,133.26,288.91,-606.33,793.92,-269.52,-226.36,-367.22,-554.71,283.12,183.00,-256.90,-1007.76,-64.19,-684.43,687.27,1037.72,-421.13,1868.97,-176.08,-2069.03,1395.67,77.64,-127.60,3887.47,281.69,1376.04,4900.83,1068.43,-3268.66
-54.08,-73.52,-60.37,40.96,46.98,-30.91,-13.31,16.62,-20.28,37.38,-31.01,-23.45,25.97,-63.86,2.68,9.44,-24.66,67.55,-69.72,-1.15,-51.66,32.63,-6.86,-1.55,80.92,-11.55,-21.65,18.97,0.41,-3.90,29.08,-52.47,61.81,-11.04,-41.40,-7.40,-7.24,-46.97,-45.98,-42.27,-48.98,7.56,26.01,-10.40,-25.16,-18.65,41.02,25.52,-25.89,-16.07,20.94,70.09,48.78,12.98,21.17,-48.50,-24.94,-79.17,25.71,16.83,-12.16,-57.74,7.57,22.91,-27.60,7.12,9.29,-37.62,-38.48,-29.73,55.98,0.63,31.13,-14.55,-7.90,-19.56,27.49,-5.53,-5.55,-36.50,-29.29,-14.46,-56.88,-36.59,56.37,-24.18,-22.36,10.31,-42.91,-14.77,62.60,-8.26,8.84,-92.27,111.58,-22.05,35.48,-65.57,-115.87,26.06,39.82,-77.64,135.05,-256.63,-288.71,202.07,295.54,-562.00,-262.71,-341.30,272.21,215.21,-150.38,108.00,447.00,-274.01,436.92,-376.18,-248.95,385.76,-38.06,521.32,-188.64,-125.57,-1.89,-164.46,474.45,-724.30,-264.78,481.42,-329.37,-190.84,256.62,-53.46,-359.31,-76.17,-96.16,382.70,-563.47,342.91,-237.62,255.33,-121.37,-9.01,261.52,-190.71,897.21,-330.05,44.58,222.11,64.72,61.17,-156.54,385.00,-854.54,144.99,-409.95,-706.63,392.42,1.65,300.86,386.08,276.22,-302.03,85.13,618.73,216.57,-1.06,177.65,-399.25,162.87,583.71,126.96,-472.71,-823.22,-190.99,174.27,-495.65,316.39,-408.41,151.66,185.43,-1483.91,-563.04,-564.48,1642.38,42.61,707.05,1205.55,-228.68,-1138.55,2479.82,1373.16,1958.44,302.37,1960.26,1162.30,3394.08,191.54,-8079.72
-30.85,-63.09,-36.95,-18.39,6.97,-86.93,-24.70,-4.75,-21.07,-32.83,-22.85,1.65,16.37,-17.63,-26.81,38.97,-48.90,-41.99,-43.07,64.98,9.01,58.05,-2.10,24.92,2.68,10.85,13.59,-20.08,-48.44,36.77,-40.39,15.83,42.26,-62.54,26.89,-16.85,-8.77,6.00,-38.93,-66.52,-52.04,-32.79,34.63,-46.03,-12.89,-30.28,45.22,61.34,-39.86,-44.56,16.04,65.69,-0.13,38.74,50.90,-14.82,-30.04,11.04,79.09,53.19,-0.11,21.61,3.07,3.55,12.50,-48.31,-13.77,1.67,-23.31,-42.18,-12.97,11.40,17.81,-13.70,-57.17,2.26,38.28,-0.80,-31.62,-28.83,-5.28,-25.66,-28.17,32.52,59.73,-33.05,-9.08,6.02,-9.52,15.86,68.27,-26.39,-40.16,-44.96,76.24,-58.04,21.96,-56.51,-44.23,-42.92,5.95,-37.58,196.01,-337.81,-251.79,94.05,435.11,-279.70,-273.70,-32.79,220.78,133.89,59.36,176.87,-108.79,96.09,498.82,-308.83,-35.26,188.53,-110.39,228.73,-51.45,19.00,693.11,25.09,21.04,-928.08,312.12,1.35,-163.59,-235.95,259.37,393.79,217.63,51.44,79.08,246.40,-197.93,101.86,-295.88,8.13,-17.61,-168.41,476.48,-144.54,102.50,-196.33,156.53,91.70,153.23,248.35,433.68,66.76,-493.72,61.69,259.54,-531.68,684.46,-65.80,-96.17,426.93,-95.79,-516.26,-268.06,232.35,-923.92,54.47,-608.32,-15.45,-354.98,310.69,-468.56,196.49,-48.42,-303.17,-206.09,-1179.04,-776.67,-578.34,475.16,-310.19,-1292.78,-777.56,-870.89,1276.43,-393.35,1325.36,1146.37,-147.93,-682.59,2702.45,956.37,1323.68,226.80,2039.15,1749.35,2807.75,313.02,-7644.08
-45.84,4.39,-59.64,13.94,37.37,-67.92,-16.02,-13.07,-36.12,17.40,-23.05,-63.44,-6.42,-15.48,-9.01,67.08,-55.18,29.08,-55.08,-9.21,-51.78,26.86,-33.47,-64.26,64.17,1.41,38.04,6.25,-23.14,49.83,9.83,-7.78,101.25,-16.84,36.40,-3.30,-10.10,-23.89,-101.43,-42.17,-29.45,-13.46,-21.06,52.23,45.56,-28.56,34.47,56.89,-68.95,-52.74,-17.95,24.07,42.83,53.93,23.01,10.12,20.31,-22.04,18.31,57.89,0.25,-9.43,34.87,-40.61,-50.82,2.99,17.37,-56.68,-25.86,-32.04,69.12,47.83,-9.59,-16.71,-29.57,35.19,42.46,-12.75,-35.83,-48.21,-17.49,-20.14,-48.75,21.60,87.44,-17.66,27.08,-15.59,-5.21,18.02,17.13,26.79,-14.23,-63.55,110.43,-23.64,77.10,-63.58,-24.79,9.02,37.31,-45.58,30.35,-115.06,-183.95,79.99,325.54,-398.10,-78.11,91.59,47.64,143.33,-88.01,99.98,268.17,62.07,391.68,-185.37,69.23,137.25,-307.07,330.09,302.86,244.00,8.58,-116.01,165.20,-537.75,436.39,72.64,-99.65,-123.02,489.71,363.18,-85.22,21.76,221.84,390.25,-503.82,234.10,-65.42,262.00,-168.30,-53.53,385.91,-197.85,420.53,-526.90,61.91,49.34,495.68,-82.71,264.86,-56.50,-205.74,24.71,100.09,-575.14,405.09,-178.90,-58.95,658.49,3.87,-639.90,-168.11,625.20,-442.15,296.41,-493.47,-252.77,-63.45,444.54,-180.64,-305.01,-707.90,-142.89,-267.27,-1423.20,-637.49,-492.52,60.87,-274.39,-1369.63,-743.85,-703.57,994.10,-345.34,1096.23,913.77,-296.45,-1035.00,2473.08,799.67,1445.98,214.16,2656.27,1509.84,3097.44,160.96,-6684.34
-42.67,-37.80,-40.59,-32.68,12.61,-140.37,3.10,-34.58,-10.89,-42.02,1.24,8.59,54.21,-73.99,-16.43,12.63,-63.87,-29.07,-39.98,11.73,-47.63,64.73,-7.20,-12.30,17.32,-49.22,7.91,-23.84,-13.16,27.94,-3.43,17.51,56.25,-115.90,11.28,-8.99,22.66,-48.52,-99.62,-75.16,-71.73,-21.18,41.60,-35.81,-3.81,-38.93,31.50,16.29,-17.95,-45.84,34.15,18.14,16.73,39.14,32.12,-21.26,-17.76,-52.05,13.08,36.84,20.95,17.15,-53.78,14.32,8.43,-47.26,21.41,-53.91,-13.37,-14.88,63.37,-3.88,23.18,-0.17,-61.06,35.26,-23.72,-32.09,-8.41,-15.66,42.14,33.18,-11.65,-8.30,56.64,-34.10,19.26,-6.90,56.06,20.35,15.13,20.91,-2.52,-39.01,29.64,-28.36,43.11,-52.72,-119.32,-32.17,-0.22,-20.56,212.80,-476.75,-140.96,62.97,412.55,-111.73,1.33,473.77,-40.86,78.64,-82.14,127.95,35.77,359.53,433.94,-393.87,-112.21,43.67,3.01,182.00,46.19,124.67,288.97,99.70,157.24,-678.42,301.33,156.35,-14.54,-248.51,144.78,94.83,-22.10,-244.55,7.88,453.51,-1.32,14.41,-404.51,-64.99,-17.98,-146.71,365.58,-359.93,57.30,-168.41,93.79,-96.91,247.25,291.58,465.44,76.61,-458.65,53.83,-120.93,-606.39,867.70,-159.70,-86.17,458.95,-42.01,-686.24,-151.91,446.67,-955.98,3.84,-609.75,-64.81,-213.65,312.09,-597.37,-78.92,-603.60,-568.29,-518.98,-1066.46,-816.24,-502.70,199.17,-204.60,-1315.11,-939.42,-596.55,1299.13,-201.77,1691.49,1099.51,-133.59,-594.02,2868.89,506.26,977.59,289.26,1550.27,1232.55,2531.61,668.67,-7600.01
-56.24,-24.00,-3.67,-72.56,10.83,-124.60,-34.23,-30.44,6.23,-39.86,9.84,-17.84,26.75,-84.62,-2.93,98.33,-59.06,-37.73,-1.23,7.02,4.39,17.59,-5.50,-14.67,22.60,6.00,-46.75,-8.49,43.81,39.27,-23.46,31.72,37.12,-74.66,30.08,27.04,26.05,-65.78,-77.51,-38.44,-83.29,34.35,-13.69,-51.06,12.94,-28.40,78.04,55.91,-32.52,-45.03,47.14,45.51,41.07,24.92,42.71,9.50,-74.24,-31.56,72.34,17.17,38.47,68.13,17.95,-9.42,-39.26,1.92,21.15,-64.25,-22.12,-12.84,37.44,9.37,-23.06,48.76,-36.28,18.29,-22.58,-42.79,-10.61,-40.75,81.22,-22.44,-48.34,41.70,45.30,-9.32,-11.16,-5.36,28.42,11.63,27.71,16.82,12.04,-91.82,65.88,-38.52,9.36,-28.42,-70.83,9.19,60.38,-1.96,153.23,-410.84,-142.45,246.26,445.07,-282.37,-106.55,433.99,163.14,-54.34,-228.42,349.62,85.21,499.99,463.98,-474.02,93.09,-30.94,-168.01,286.57,118.39,38.36,264.00,64.89,374.35,-37.92,-1.45,106.11,145.99,-110.99,72.23,56.12,-52.51,-143.89,-254.79,439.78,-121.00,-33.65,-177.86,-140.32,-88.55,-222.01,14.06,-230.11,7.19,-212.42,144.67,-17.41,551.29,562.71,418.24,0.93,-449.34,241.73,-62.84,-554.58,483.79,-418.43,113.26,212.00,-138.23,-605.05,-341.44,56.36,-1073.53,202.01,-147.48,169.61,-200.22,-156.90,-515.79,81.50,-609.42,-648.50,-525.60,-983.85,-678.02,-45.70,-212.05,-293.43,-1341.70,-974.58,-244.00,1204.58,43.14,2001.02,1125.25,176.14,-548.51,2776.20,414.60,667.35,432.08,1221.70,1256.94,2307.49,1185.21,-7607.44
